trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
3249568,08:40:13,08:40:13,12613,1,,0,1,,1
3249568,08:49:14,08:49:14,12376,2,,0,0,0.0461,0
3249568,08:49:57,08:49:57,2420,3,,0,0,0.3248,0
3249568,08:51:19,08:51:19,2422,4,,0,0,0.6625,0
3249568,08:52:25,08:52:25,14158,5,,0,0,0.8878,0
3249568,08:54:15,08:54:15,2425,6,,0,0,1.3396,0
3249568,08:54:53,08:54:53,2427,7,,0,0,1.565,0
3249568,08:55:34,08:55:34,10439,8,,0,0,1.8705,0
3249568,08:56:20,08:56:20,12405,9,,0,0,2.1241,0
3249568,08:57:05,08:57:05,8601,10,,0,0,2.3715,0
3249568,08:58:24,08:58:24,2444,11,,0,0,2.6891,1
3249568,08:59:59,08:59:59,2445,12,,0,0,2.8985,0
3249568,09:01:03,09:01:03,13589,13,,0,0,3.3173,0
3249568,09:02:06,09:02:06,2450,14,,0,0,3.6238,0
3249568,09:04:11,09:04:11,8355,15,,0,0,4.0485,0
3249568,09:04:42,09:04:42,967,16,,0,0,4.2189,0
3249568,09:05:16,09:05:16,8566,17,,0,0,4.3681,0
3249568,09:05:42,09:05:42,10573,18,,0,0,4.4863,1
3249568,09:06:03,09:06:03,2472,19,,0,0,4.6386,0
3249568,09:06:15,09:06:15,2473,20,,0,0,4.7929,0
3249568,09:06:29,09:06:29,2474,21,,0,0,4.927,0
3249568,09:07:26,09:07:26,2475,22,,0,0,5.2354,0
3249568,09:07:45,09:07:45,2476,23,,0,0,5.3807,0
3249568,09:08:35,09:08:35,2478,24,,0,0,5.616,0
3249568,09:09:05,09:09:05,2440,25,,0,0,5.8945,0
3249568,09:09:42,09:09:42,2481,26,,0,0,6.1971,0
3249568,09:10:38,09:10:38,3409,27,,0,0,6.84,0
3249568,09:11:14,09:11:14,13839,28,,0,0,7.2267,0
3249568,09:11:31,09:11:31,13840,29,,0,0,7.4344,0
3249568,09:12:01,09:12:01,13841,30,,0,0,7.7833,1
3249568,09:12:27,09:12:27,13843,31,,0,0,8.0224,0
3249568,09:14:05,09:14:05,13844,32,,0,0,8.4241,0
3249568,09:16:29,09:16:29,13846,33,,0,0,9.0751,0
3249568,09:16:43,09:16:43,13847,34,,0,0,9.1923,0
3249568,09:18:50,09:18:50,5013,35,,0,0,9.6904,0
3249568,09:19:46,09:19:46,10508,36,,0,0,9.918,0
3249568,09:20:16,09:20:16,10510,37,,0,0,10.1593,0
3249568,09:20:38,09:20:38,10511,38,,0,0,10.385,0
3249568,09:21:34,09:21:34,10512,39,,0,0,10.684,0
3249568,09:21:47,09:21:47,10513,40,,0,0,10.8253,0
3249568,09:22:11,09:22:11,5019,41,,0,0,11.0075,0
3249568,09:23:06,09:23:06,5021,42,,0,0,11.2929,0
3249568,09:23:45,09:23:45,5022,43,,0,0,11.5754,1
3249568,09:24:17,09:24:17,4880,44,,0,0,11.7578,0
3249568,09:24:56,09:24:56,5024,45,,0,0,11.9231,0
3249568,09:25:19,09:25:19,5025,46,,0,0,12.2105,0
3249568,09:27:12,09:27:12,4166,47,,0,0,12.513,0
3249568,09:27:29,09:27:29,4168,48,,0,0,12.5906,0
3249568,09:27:45,09:27:45,320,49,,0,0,12.723,0
3249568,09:27:59,09:27:59,321,50,,0,0,12.9279,0
3249568,09:28:39,09:28:39,4171,51,,0,0,13.5693,0
3249568,09:29:18,09:29:18,10249,52,,0,0,13.8217,0
3249568,09:29:47,09:29:47,8984,53,,1,0,14.0498,1
3249599,08:12:26,08:12:26,8984,1,,0,1,,1
3249599,08:12:47,08:12:47,10494,2,,0,0,0.2604,0
3249599,08:12:49,08:12:49,10496,3,,0,0,0.7912,0
3249599,08:12:50,08:12:50,10754,4,,0,0,0.9732,0
3249599,08:12:50,08:12:50,4308,5,,0,0,1.1477,0
3249599,08:12:51,08:12:51,4309,6,,0,0,1.2687,0
3249599,08:12:51,08:12:51,4310,7,,0,0,1.5361,0
3249599,08:12:53,08:12:53,13848,8,,0,0,1.8586,0
3249599,08:12:54,08:12:54,4881,9,,0,0,2.2062,1
3249599,08:12:55,08:12:55,4882,10,,0,0,2.4888,0
3249599,08:12:56,08:12:56,4884,11,,0,0,2.7742,0
3249599,08:12:56,08:12:56,4885,12,,0,0,2.9564,0
3249599,08:12:57,08:12:57,4886,13,,0,0,3.1938,0
3249599,08:12:58,08:12:58,4887,14,,0,0,3.3822,0
3249599,08:12:58,08:12:58,4888,15,,0,0,3.6223,0
3249599,08:13:00,08:13:00,4890,16,,0,0,4.0912,0
3249599,08:13:01,08:13:01,4893,17,,0,0,4.3251,0
3249599,08:13:02,08:13:02,13850,18,,0,0,4.7066,0
3249599,08:13:02,08:13:02,13851,19,,0,0,4.8467,0
3249599,08:13:04,08:13:04,13852,20,,0,0,5.3576,0
3249599,08:13:05,08:13:05,13853,21,,0,0,5.7593,0
3249599,08:13:06,08:13:06,13854,22,,0,0,5.9983,1
3249599,08:13:24,08:13:24,13855,23,,0,0,6.2667,0
3249599,08:14:55,08:14:55,10251,24,,0,0,6.7134,0
3249599,08:15:14,08:15:14,3628,25,,0,0,6.9247,0
3249599,08:17:43,08:17:43,2647,26,,0,0,7.6517,0
3249599,08:18:18,08:18:18,2649,27,,0,0,7.8871,0
3249599,08:18:41,08:18:41,12303,28,,0,0,8.0513,0
3249599,08:19:25,08:19:25,2653,29,,0,0,8.2878,0
3249599,08:21:11,08:21:11,2655,30,,0,0,8.5421,0
3249599,08:21:31,08:21:31,2656,31,,0,0,8.7615,0
3249599,08:22:17,08:22:17,2658,32,,0,0,9.0289,0
3249599,08:22:31,08:22:31,2659,33,,0,0,9.1811,0
3249599,08:23:35,08:23:35,14142,34,,0,0,9.2993,1
3249599,08:24:09,08:24:09,831,35,,0,0,9.5276,0
3249599,08:24:38,08:24:38,832,36,,0,0,9.6769,0
3249599,08:25:14,08:25:14,9571,37,,0,0,9.9142,0
3249599,08:25:49,08:25:49,6768,38,,0,0,10.1578,0
3249599,08:26:36,08:26:36,2693,39,,0,0,10.281,0
3249599,08:27:02,08:27:02,2695,40,,0,0,10.5264,0
3249599,08:28:09,08:28:09,2697,41,,0,0,10.8831,0
3249599,08:29:22,08:29:22,10579,42,,0,0,11.1426,1
3249599,08:30:45,08:30:45,14194,43,,0,0,11.41,0
3249599,08:31:20,08:31:20,8924,44,,0,0,11.6575,0
3249599,08:32:18,08:32:18,2704,45,,0,0,11.9111,0
3249599,08:32:58,08:32:58,2706,46,,0,0,12.2166,0
3249599,08:33:41,08:33:41,2708,47,,0,0,12.442,0
3249599,08:35:53,08:35:53,14157,48,,0,0,12.8938,0
3249599,08:36:21,08:36:21,2714,49,,0,0,13.1191,0
3249599,08:37:23,08:37:23,2715,50,,0,0,13.3456,0
3249599,08:38:00,08:38:00,2718,51,,0,0,13.6232,0
3249599,08:38:52,08:38:52,12513,52,,0,0,13.8815,0
3249599,08:39:53,08:39:53,12292,53,,0,0,14.2811,0
3249599,08:40:58,08:40:58,12613,54,,1,0,14.5936,1
3250163,07:58:16,07:58:16,13522,1,,0,1,0.1556,1
3250163,08:00:49,08:00:49,6395,2,,0,0,0.8575,0
3250163,08:01:14,08:01:14,6396,3,,0,0,1.1219,0
3250163,08:01:44,08:01:44,6397,4,,0,0,1.3478,0
3250163,08:02:23,08:02:23,6400,5,,0,0,1.6431,1
3250163,08:03:23,08:03:23,6402,6,,0,0,1.9195,0
3250163,08:04:49,08:04:49,6409,7,,0,0,,0
3250163,08:04:56,08:04:56,10808,8,,0,0,,1
3250163,08:05:26,08:05:26,6406,9,,0,0,2.5754,0
3250163,08:06:17,08:06:17,6408,10,,0,0,2.8128,0
3250163,08:07:18,08:07:18,6412,11,,0,0,2.9319,0
3250163,08:07:47,08:07:47,6414,12,,0,0,3.2573,0
3250163,08:08:35,08:08:35,3011,13,,0,0,3.5872,0
3250163,08:08:56,08:08:56,6416,14,,0,0,3.7334,0
