trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,scheduled_visit_time,trip_distance_traveled
3249567,09:22:50,09:22:50,12613,1,,0,1,,1,09:40:00,0.0
3249567,09:35:09,09:35:09,12376,2,,0,0,0.0461,0,09:40:06,43.705601079442694
3249567,09:36:21,09:36:21,2420,3,,0,0,0.3248,0,09:40:54,354.08520639550426
3249567,09:36:30,09:36:30,2422,4,,0,0,0.6625,0,09:41:40,650.1570168762108
3249567,09:37:16,09:37:16,14158,5,,0,0,0.8878,0,09:42:21,913.3915852289326
3249567,09:39:01,09:39:01,2425,6,,0,0,1.3396,0,09:43:25,1327.0464378660072
3249567,09:40:01,09:40:01,2427,7,,0,0,1.565,0,09:44:00,1552.4657603101723
3249567,09:40:41,09:40:41,10439,8,,0,0,1.8705,0,09:44:47,1858.4156636719424
3249567,09:41:27,09:41:27,12405,9,,0,0,2.1241,0,09:45:26,2111.114768464856
3249567,09:42:01,09:42:01,8601,10,,0,0,2.3715,0,09:46:04,2356.9463198204676
3249567,09:43:31,09:43:31,2444,11,,0,0,2.6891,1,09:47:00,2679.563977327566
3249567,09:45:22,09:45:22,2445,12,,0,0,2.8985,0,09:47:38,2871.7622494284587
3249567,09:46:20,09:46:20,13589,13,,0,0,3.3173,0,09:49:03,3291.7051214312337
3249567,09:47:32,09:47:32,2450,14,,0,0,3.6238,0,09:50:07,3610.6287532501215
3249567,09:48:30,09:48:30,8355,15,,0,0,4.0485,0,09:51:31,4025.5146076855553
3249567,09:49:04,09:49:04,967,16,,0,0,4.2189,0,09:52:07,4203.84671997673
3249567,09:49:27,09:49:27,8566,17,,0,0,4.3681,0,09:52:36,4349.570550322451
3249567,09:49:45,09:49:45,10573,18,,0,0,4.4863,1,09:53:00,4454.635842598927
3249567,09:50:43,09:50:43,2472,19,,0,0,4.6386,0,09:53:30,4624.578089614796
3249567,09:51:17,09:51:17,2473,20,,0,0,4.7929,0,09:53:57,4777.150386238958
3249567,09:52:01,09:52:01,2474,21,,0,0,4.927,0,09:54:29,4960.403346040912
3249567,09:52:50,09:52:50,2475,22,,0,0,5.2354,0,09:55:17,5232.725041236087
3249567,09:53:09,09:53:09,2476,23,,0,0,5.3807,0,09:55:40,5366.399577490845
3249567,09:53:36,09:53:36,2478,24,,0,0,5.616,0,09:56:31,5651.299016005781
3249567,09:54:12,09:54:12,2440,25,,0,0,5.8945,0,09:57:11,5874.864244099549
3249567,09:56:03,09:56:03,2481,26,,0,0,6.1971,0,09:58:11,6211.06734094128
3249567,09:57:38,09:57:38,3409,27,,0,0,6.84,0,09:59:04,6824.282061622487
3249568,08:54:53,08:54:53,12613,1,,0,1,,1,08:50:00,0.0
3249568,08:55:08,08:55:08,12376,2,,0,0,0.0461,0,08:50:06,43.705601079442694
3249568,08:56:54,08:56:54,2420,3,,0,0,0.3248,0,08:50:54,354.08520639550426
3249568,08:57:29,08:57:29,2422,4,,0,0,0.6625,0,08:51:40,650.1570168762108
3249568,08:58:23,08:58:23,14158,5,,0,0,0.8878,0,08:52:21,913.3915852289326
3249568,08:58:56,08:58:56,2425,6,,0,0,1.3396,0,08:53:25,1327.0464378660072
3249568,08:59:54,08:59:54,2427,7,,0,0,1.565,0,08:54:00,1552.4657603101723
3249568,09:00:34,09:00:34,10439,8,,0,0,1.8705,0,08:54:47,1858.4156636719424
3249568,09:01:20,09:01:20,12405,9,,0,0,2.1241,0,08:55:26,2111.114768464856
3249568,09:01:54,09:01:54,8601,10,,0,0,2.3715,0,08:56:04,2356.9463198204676
3249568,09:02:56,09:02:56,2444,11,,0,0,2.6891,1,08:57:00,2679.563977327566
3249568,09:03:39,09:03:39,2445,12,,0,0,2.8985,0,08:57:38,2871.7622494284587
3249568,09:04:43,09:04:43,13589,13,,0,0,3.3173,0,08:59:03,3291.7051214312337
3249568,09:05:17,09:05:17,2450,14,,0,0,3.6238,0,09:00:07,3610.6287532501215
3249568,09:07:23,09:07:23,8355,15,,0,0,4.0485,0,09:01:31,4025.5146076855553
3249568,09:07:42,09:07:42,967,16,,0,0,4.2189,0,09:02:07,4203.84671997673
3249568,09:08:01,09:08:01,8566,17,,0,0,4.3681,0,09:02:36,4349.570550322451
3249568,09:08:20,09:08:20,10573,18,,0,0,4.4863,1,09:03:00,4454.635842598927
3249568,09:08:50,09:08:50,2472,19,,0,0,4.6386,0,09:03:30,4624.578089614796
3249568,09:08:55,09:08:55,2473,20,,0,0,4.7929,0,09:03:57,4777.150386238958
3249568,09:09:01,09:09:01,2474,21,,0,0,4.927,0,09:04:29,4960.403346040912
3249568,09:09:32,09:09:32,2475,22,,0,0,5.2354,0,09:05:17,5232.725041236087
3249568,09:10:21,09:10:21,2476,23,,0,0,5.3807,0,09:05:40,5366.399577490845
3249568,09:11:15,09:11:15,2478,24,,0,0,5.616,0,09:06:31,5651.299016005781
3249568,09:12:23,09:12:23,2440,25,,0,0,5.8945,0,09:07:11,5874.864244099549
3249568,09:13:57,09:13:57,2481,26,,0,0,6.1971,0,09:08:11,6211.06734094128
3249568,09:15:12,09:15:12,3409,27,,0,0,6.84,0,09:09:04,6824.282061622487
3249568,09:16:11,09:16:11,13839,28,,0,0,7.2267,0,09:10:14,7218.738989649816
3249568,09:16:19,09:16:19,13840,29,,0,0,7.4344,0,09:10:50,7419.079401618794
3249568,09:16:47,09:16:47,13841,30,,0,0,7.7833,1,09:12:00,7777.191591341349
3249568,09:17:32,09:17:32,13843,31,,0,0,8.0224,0,09:12:44,8030.970855362592
3249568,09:19:08,09:19:08,13844,32,,0,0,8.4241,0,09:13:54,8433.297384089978
3249568,09:21:17,09:21:17,13846,33,,0,0,9.0751,0,09:15:47,9078.706854495766
3249568,09:21:47,09:21:47,13847,34,,0,0,9.1923,0,09:16:07,9197.212744903638
3249568,09:22:53,09:22:53,5013,35,,0,0,9.6904,0,09:17:39,9726.542714740346
3249568,09:23:01,09:23:01,10508,36,,0,0,9.918,0,09:18:07,9890.95626778207
3249568,09:23:42,09:23:42,10510,37,,0,0,10.1593,0,09:18:57,10178.69978460016
3249568,09:24:45,09:24:45,10511,38,,0,0,10.385,0,09:19:27,10354.677247155076
3249568,09:25:18,09:25:18,10512,39,,0,0,10.684,0,09:20:23,10677.938055428149
3249568,09:25:24,09:25:24,10513,40,,0,0,10.8253,0,09:20:44,10803.164253662697
3249568,09:25:33,09:25:33,5019,41,,0,0,11.0075,0,09:21:17,10995.325815123257
3249568,09:27:17,09:27:17,5021,42,,0,0,11.2929,0,09:22:13,11320.020050295723
3249568,09:27:47,09:27:47,5022,43,,0,0,11.5754,1,09:23:00,11546.585221398038
3249568,09:28:11,09:28:11,4880,44,,0,0,11.7578,0,09:23:16,11725.233610576646
3249568,09:28:17,09:28:17,5024,45,,0,0,11.9231,0,09:23:31,11889.267860690445
3249568,09:28:22,09:28:22,5025,46,,0,0,12.2105,0,09:23:57,12168.330328481865
3249568,09:29:16,09:29:16,4166,47,,0,0,12.513,0,09:24:25,12463.570770118526
3249568,09:29:46,09:29:46,4168,48,,0,0,12.5906,0,09:24:37,12595.902864277015
3249568,09:30:59,09:30:59,320,49,,0,0,12.723,0,09:24:52,12760.922193360822
3249568,09:31:35,09:31:35,321,50,,0,0,12.9279,0,09:25:09,12945.954955680882
3249568,09:31:52,09:31:52,4171,51,,0,0,13.5693,0,09:26:07,13563.471037089052
3249568,09:34:04,09:34:04,10249,52,,0,0,13.8217,0,09:26:31,13822.92909648754
3249568,09:34:33,09:34:33,8984,53,,1,0,14.0498,1,09:27:00,14057.209306528328
3249569,07:57:01,07:57:01,12613,1,,0,1,,1,08:00:00,0.0
3249569,07:57:20,07:57:20,12376,2,,0,0,0.0461,0,08:00:06,43.705601079442694
3249569,07:57:45,07:57:45,2420,3,,0,0,0.3248,0,08:00:54,354.08520639550426
3249569,07:58:18,07:58:18,2422,4,,0,0,0.6625,0,08:01:40,650.1570168762108
3249569,07:59:37,07:59:37,14158,5,,0,0,0.8878,0,08:02:21,913.3915852289326
3249569,08:00:39,08:00:39,2425,6,,0,0,1.3396,0,08:03:25,1327.0464378660072
3249569,08:01:17,08:01:17,2427,7,,0,0,1.565,0,08:04:00,1552.4657603101723
3249569,08:01:57,08:01:57,10439,8,,0,0,1.8705,0,08:04:47,1858.4156636719424
3249569,08:02:35,08:02:35,12405,9,,0,0,2.1241,0,08:05:26,2111.114768464856
3249569,08:02:59,08:02:59,8601,10,,0,0,2.3715,0,08:06:04,2356.9463198204676
3249569,08:04:19,08:04:19,2444,11,,0,0,2.6891,1,08:07:00,2679.563977327566
3249569,08:05:30,08:05:30,2445,12,,0,0,2.8985,0,08:07:38,2871.7622494284587
3249569,08:06:20,08:06:20,13589,13,,0,0,3.3173,0,08:09:03,3291.7051214312337
3249569,08:07:18,08:07:18,2450,14,,0,0,3.6238,0,08:10:07,3610.6287532501215
3249569,08:08:36,08:08:36,8355,15,,0,0,4.0485,0,08:11:31,4025.5146076855553
3249569,08:09:00,08:09:00,967,16,,0,0,4.2189,0,08:12:07,4203.84671997673
3249569,08:09:27,08:09:27,8566,17,,0,0,4.3681,0,08:12:36,4349.570550322451
3249569,08:09:57,08:09:57,10573,18,,0,0,4.4863,1,08:13:00,4454.635842598927
3249569,08:10:31,08:10:31,2472,19,,0,0,4.6386,0,08:13:30,4624.578089614796
3249569,08:11:11,08:11:11,2473,20,,0,0,4.7929,0,08:13:57,4777.150386238958
3249569,08:11:44,08:11:44,2474,21,,0,0,4.927,0,08:14:29,4960.403346040912
3249569,08:12:43,08:12:43,2475,22,,0,0,5.2354,0,08:15:17,5232.725041236087
3249569,08:13:10,08:13:10,2476,23,,0,0,5.3807,0,08:15:40,5366.399577490845
3249569,08:13:55,08:13:55,2478,24,,0,0,5.616,0,08:16:31,5651.299016005781
3249569,08:14:41,08:14:41,2440,25,,0,0,5.8945,0,08:17:11,5874.864244099549
3249569,08:17:00,08:17:00,2481,26,,0,0,6.1971,0,08:18:11,6211.06734094128
3249569,08:18:05,08:18:05,3409,27,,0,0,6.84,0,08:19:04,6824.282061622487
3249569,08:19:01,08:19:01,13839,28,,0,0,7.2267,0,08:20:14,7218.738989649816
3249569,08:19:30,08:19:30,13840,29,,0,0,7.4344,0,08:20:50,7419.079401618794
3249569,08:19:56,08:19:56,13841,30,,0,0,7.7833,1,08:22:00,7777.191591341349
3249569,08:20:12,08:20:12,13843,31,,0,0,8.0224,0,08:22:44,8030.970855362592
3249569,08:21:34,08:21:34,13844,32,,0,0,8.4241,0,08:23:54,8433.297384089978
3249569,08:23:55,08:23:55,13846,33,,0,0,9.0751,0,08:25:47,9078.706854495766
3249569,08:24:07,08:24:07,13847,34,,0,0,9.1923,0,08:26:07,9197.212744903638
3249569,08:25:31,08:25:31,5013,35,,0,0,9.6904,0,08:27:39,9726.542714740346
3249569,08:25:47,08:25:47,10508,36,,0,0,9.918,0,08:28:07,9890.95626778207
3249569,08:26:09,08:26:09,10510,37,,0,0,10.1593,0,08:28:57,10178.69978460016
3249569,08:26:20,08:26:20,10511,38,,0,0,10.385,0,08:29:27,10354.677247155076
3249569,08:26:51,08:26:51,10512,39,,0,0,10.684,0,08:30:23,10677.938055428149
3249569,08:27:34,08:27:34,10513,40,,0,0,10.8253,0,08:30:44,10803.164253662697
3249569,08:27:54,08:27:54,5019,41,,0,0,11.0075,0,08:31:17,10995.325815123257
3249569,08:28:24,08:28:24,5021,42,,0,0,11.2929,0,08:32:13,11320.020050295723
3249569,08:28:49,08:28:49,5022,43,,0,0,11.5754,1,08:33:00,11546.585221398038
3249569,08:29:11,08:29:11,4880,44,,0,0,11.7578,0,08:33:16,11725.233610576646
3249569,08:29:44,08:29:44,5024,45,,0,0,11.9231,0,08:33:31,11889.267860690445
3249569,08:30:05,08:30:05,5025,46,,0,0,12.2105,0,08:33:57,12168.330328481865
3249569,08:30:30,08:30:30,4166,47,,0,0,12.513,0,08:34:25,12463.570770118526
3249569,08:30:40,08:30:40,4168,48,,0,0,12.5906,0,08:34:37,12595.902864277015
3249569,08:30:53,08:30:53,320,49,,0,0,12.723,0,08:34:52,12760.922193360822
3249569,08:31:07,08:31:07,321,50,,0,0,12.9279,0,08:35:09,12945.954955680882
3249569,08:31:44,08:31:44,4171,51,,0,0,13.5693,0,08:36:07,13563.471037089052
3249569,08:33:03,08:33:03,10249,52,,0,0,13.8217,0,08:36:31,13822.92909648754
3249569,08:33:32,08:33:32,8984,53,,1,0,14.0498,1,08:37:00,14057.209306528328
3249599,08:11:32,08:11:32,8984,1,,0,1,,1,08:00:00,0.0
3249599,08:13:05,08:13:05,10494,2,,0,0,0.2604,0,08:00:21,269.4166997355938
3249599,08:13:45,08:13:45,10496,3,,0,0,0.7912,0,08:00:59,743.6481215329657
3249599,08:13:49,08:13:49,10754,4,,0,0,0.9732,0,08:01:14,934.6270369617756
3249599,08:13:52,08:13:52,4308,5,,0,0,1.1477,0,08:01:28,1118.4410405187507
3249599,08:14:01,08:14:01,4309,6,,0,0,1.2687,0,08:01:38,1253.6966524423767
3249599,08:14:39,08:14:39,4310,7,,0,0,1.5361,0,08:01:57,1497.8393926994524
3249599,08:15:10,08:15:10,13848,8,,0,0,1.8586,0,08:02:25,1851.735133552001
3249599,08:15:53,08:15:53,4881,9,,0,0,2.2062,1,08:03:00,2233.3893234469924
3249599,08:16:19,08:16:19,4882,10,,0,0,2.4888,0,08:03:44,2466.6558026762036
3249599,08:16:51,08:16:51,4884,11,,0,0,2.7742,0,08:04:38,2749.952569166266
3249599,08:17:19,08:17:19,4885,12,,0,0,2.9564,0,08:05:24,2992.86703519549
3249599,08:17:43,08:17:43,4886,13,,0,0,3.1938,0,08:06:03,3196.1703715562576
3249599,08:17:55,08:17:55,4887,14,,0,0,3.3822,0,08:06:34,3362.7995308430945
3249599,08:18:46,08:18:46,4888,15,,0,0,3.6223,0,08:07:17,3587.675945061527
3249599,08:19:30,08:19:30,4890,16,,0,0,4.0912,0,08:08:47,4061.463360662493
3249599,08:20:13,08:20:13,4893,17,,0,0,4.3251,0,08:09:36,4323.034480378951
3249599,08:22:05,08:22:05,13850,18,,0,0,4.7066,0,08:10:46,4692.955632958765
3249599,08:22:40,08:22:40,13851,19,,0,0,4.8467,0,08:11:13,4839.649884648071
3249599,08:24:33,08:24:33,13852,20,,0,0,5.3576,0,08:12:53,5363.128009865425
3249599,08:25:29,08:25:29,13853,21,,0,0,5.7593,0,08:14:04,5737.103084985709
3249599,08:25:50,08:25:50,13854,22,,0,0,5.9983,1,08:15:00,5989.286542001422
3249599,08:26:10,08:26:10,13855,23,,0,0,6.2667,0,08:15:43,6261.5409484095
3249599,08:26:44,08:26:44,10251,24,,0,0,6.7134,0,08:16:53,6698.71258975623
3249599,08:27:00,08:27:00,3628,25,,0,0,6.9247,0,08:17:28,6918.213436832201
3249599,08:28:34,08:28:34,2647,26,,0,0,7.6517,0,08:18:28,7632.136234046159
3249599,08:29:06,08:29:06,2649,27,,0,0,7.8871,0,08:19:10,7871.663947152208
3249599,08:29:13,08:29:13,12303,28,,0,0,8.0513,0,08:19:32,8033.086489657442
3249599,08:29:24,08:29:24,2653,29,,0,0,8.2878,0,08:20:09,8267.66112443793
3249599,08:30:36,08:30:36,2655,30,,0,0,8.5421,0,08:20:58,8574.711179616434
3249599,08:30:52,08:30:52,2656,31,,0,0,8.7615,0,08:21:24,8740.015495314832
3249599,08:31:28,08:31:28,2658,32,,0,0,9.0289,0,08:22:07,9012.024222871514
3249599,08:31:38,08:31:38,2659,33,,0,0,9.1811,0,08:22:29,9153.264544449576
3249599,08:31:54,08:31:54,14142,34,,0,0,9.2993,1,08:23:00,9318.669426112736
3249599,08:33:09,08:33:09,831,35,,0,0,9.5276,0,08:23:38,9515.09243462945
3249599,08:33:39,08:33:39,832,36,,0,0,9.6769,0,08:24:07,9661.026813013945
3249599,08:33:55,08:33:55,9571,37,,0,0,9.9142,0,08:24:54,9897.560667968126
3249599,08:34:17,08:34:17,6768,38,,0,0,10.1578,0,08:25:41,10132.619417402322
3249599,08:34:41,08:34:41,2693,39,,0,0,10.281,0,08:26:14,10301.517770513492
3249599,08:35:07,08:35:07,2695,40,,0,0,10.5264,0,08:26:55,10508.401333953572
3249599,08:36:11,08:36:11,2697,41,,0,0,10.8831,0,08:28:04,10852.160029282137
3249599,08:37:09,08:37:09,10579,42,,0,0,11.1426,1,08:29:00,11120.574901183958
3249599,08:38:22,08:38:22,14194,43,,0,0,11.41,0,08:29:52,11426.92417393146
3249599,08:38:43,08:38:43,8924,44,,0,0,11.6575,0,08:30:28,11638.820071902228
3249599,08:39:08,08:39:08,2704,45,,0,0,11.9111,0,08:31:12,11895.452128165676
3249599,08:40:12,08:40:12,2706,46,,0,0,12.2166,0,08:32:03,12196.29488722388
3249599,08:40:19,08:40:19,2708,47,,0,0,12.442,0,08:32:41,12422.091158553136
3249599,08:42:22,08:42:22,14157,48,,0,0,12.8938,0,08:34:06,12915.455881673934
3249599,08:42:42,08:42:42,2714,49,,0,0,13.1191,0,08:34:38,13101.168751089825
3249599,08:43:23,08:43:23,2715,50,,0,0,13.3456,0,08:35:23,13367.37020948758
3249599,08:43:40,08:43:40,2718,51,,0,0,13.6232,0,08:35:59,13574.919368860454
3249599,08:44:22,08:44:22,12513,52,,0,0,13.8815,0,08:36:54,13897.686582054552
3249599,08:45:23,08:45:23,12292,53,,0,0,14.2811,0,08:37:55,14253.819275817285
3249599,08:46:28,08:46:28,12613,54,,1,0,14.5936,1,08:39:00,14589.195508534518
3249600,08:46:26,08:46:26,8984,1,,0,1,,1,08:50:00,0.0
3249600,08:47:15,08:47:15,10494,2,,0,0,0.2604,0,08:50:21,269.4166997355938
3249600,08:48:08,08:48:08,10496,3,,0,0,0.7912,0,08:50:59,743.6481215329657
3249600,08:48:31,08:48:31,10754,4,,0,0,0.9732,0,08:51:14,934.6270369617756
3249600,08:48:50,08:48:50,4308,5,,0,0,1.1477,0,08:51:28,1118.4410405187507
3249600,08:50:23,08:50:23,4309,6,,0,0,1.2687,0,08:51:38,1253.6966524423767
3249600,08:50:43,08:50:43,4310,7,,0,0,1.5361,0,08:51:57,1497.8393926994524
3249600,08:51:16,08:51:16,13848,8,,0,0,1.8586,0,08:52:25,1851.735133552001
3249600,08:53:06,08:53:06,4881,9,,0,0,2.2062,1,08:53:00,2233.3893234469924
3249600,08:53:30,08:53:30,4882,10,,0,0,2.4888,0,08:53:44,2466.6558026762036
3249600,08:53:56,08:53:56,4884,11,,0,0,2.7742,0,08:54:38,2749.952569166266
3249600,08:54:22,08:54:22,4885,12,,0,0,2.9564,0,08:55:24,2992.86703519549
3249600,08:55:04,08:55:04,4886,13,,0,0,3.1938,0,08:56:03,3196.1703715562576
3249600,08:55:18,08:55:18,4887,14,,0,0,3.3822,0,08:56:34,3362.7995308430945
3249600,08:55:34,08:55:34,4888,15,,0,0,3.6223,0,08:57:17,3587.675945061527
3249600,08:57:03,08:57:03,4890,16,,0,0,4.0912,0,08:58:47,4061.463360662493
3249600,08:57:41,08:57:41,4893,17,,0,0,4.3251,0,08:59:36,4323.034480378951
3249600,08:58:35,08:58:35,13850,18,,0,0,4.7066,0,09:00:46,4692.955632958765
3249600,08:58:57,08:58:57,13851,19,,0,0,4.8467,0,09:01:13,4839.649884648071
3249600,09:00:28,09:00:28,13852,20,,0,0,5.3576,0,09:02:53,5363.128009865425
3249600,09:01:04,09:01:04,13853,21,,0,0,5.7593,0,09:04:04,5737.103084985709
3249600,09:01:23,09:01:23,13854,22,,0,0,5.9983,1,09:05:00,5989.286542001422
3249600,09:01:47,09:01:47,13855,23,,0,0,6.2667,0,09:05:43,6261.5409484095
3249600,09:02:27,09:02:27,10251,24,,0,0,6.7134,0,09:06:53,6698.71258975623
3249600,09:02:49,09:02:49,3628,25,,0,0,6.9247,0,09:07:28,6918.213436832201
3249600,09:05:00,09:05:00,2647,26,,0,0,7.6517,0,09:08:28,7632.136234046159
3249600,09:05:27,09:05:27,2649,27,,0,0,7.8871,0,09:09:10,7871.663947152208
3249600,09:06:13,09:06:13,12303,28,,0,0,8.0513,0,09:09:32,8033.086489657442
3249600,09:06:37,09:06:37,2653,29,,0,0,8.2878,0,09:10:09,8267.66112443793
3249600,09:07:47,09:07:47,2655,30,,0,0,8.5421,0,09:10:58,8574.711179616434
3249600,09:08:06,09:08:06,2656,31,,0,0,8.7615,0,09:11:24,8740.015495314832
3249600,09:08:51,09:08:51,2658,32,,0,0,9.0289,0,09:12:07,9012.024222871514
3249600,09:09:13,09:09:13,2659,33,,0,0,9.1811,0,09:12:29,9153.264544449576
3249600,09:09:36,09:09:36,14142,34,,0,0,9.2993,1,09:13:00,9318.669426112736
3249600,09:10:57,09:10:57,831,35,,0,0,9.5276,0,09:13:38,9515.09243462945
3249600,09:11:37,09:11:37,832,36,,0,0,9.6769,0,09:14:07,9661.026813013945
3249600,09:11:54,09:11:54,9571,37,,0,0,9.9142,0,09:14:54,9897.560667968126
3249600,09:12:16,09:12:16,6768,38,,0,0,10.1578,0,09:15:41,10132.619417402322
3249600,09:12:44,09:12:44,2693,39,,0,0,10.281,0,09:16:14,10301.517770513492
3249600,09:13:07,09:13:07,2695,40,,0,0,10.5264,0,09:16:55,10508.401333953572
3249600,09:13:57,09:13:57,2697,41,,0,0,10.8831,0,09:18:04,10852.160029282137
3249600,09:15:20,09:15:20,10579,42,,0,0,11.1426,1,09:19:00,11120.574901183958
3249600,09:16:20,09:16:20,14194,43,,0,0,11.41,0,09:19:52,11426.92417393146
3249600,09:16:39,09:16:39,8924,44,,0,0,11.6575,0,09:20:28,11638.820071902228
3249600,09:17:08,09:17:08,2704,45,,0,0,11.9111,0,09:21:12,11895.452128165676
3249600,09:17:45,09:17:45,2706,46,,0,0,12.2166,0,09:22:03,12196.29488722388
3249600,09:18:14,09:18:14,2708,47,,0,0,12.442,0,09:22:41,12422.091158553136
3249600,09:19:31,09:19:31,14157,48,,0,0,12.8938,0,09:24:06,12915.455881673934
3249600,09:20:03,09:20:03,2714,49,,0,0,13.1191,0,09:24:38,13101.168751089825
3249600,09:20:39,09:20:39,2715,50,,0,0,13.3456,0,09:25:23,13367.37020948758
3249600,09:21:06,09:21:06,2718,51,,0,0,13.6232,0,09:25:59,13574.919368860454
3249600,09:21:53,09:21:53,12513,52,,0,0,13.8815,0,09:26:54,13897.686582054552
3249600,09:22:54,09:22:54,12292,53,,0,0,14.2811,0,09:27:55,14253.819275817285
3249600,09:23:59,09:23:59,12613,54,,1,0,14.5936,1,09:29:00,14589.195508534518
3249601,09:40:57,09:40:57,8984,1,,0,1,,1,09:40:00,0.0
3249601,09:41:48,09:41:48,10494,2,,0,0,0.2604,0,09:40:21,269.4166997355938
3249601,09:42:47,09:42:47,10496,3,,0,0,0.7912,0,09:40:59,743.6481215329657
3249601,09:43:11,09:43:11,10754,4,,0,0,0.9732,0,09:41:14,934.6270369617756
3249601,09:44:35,09:44:35,4308,5,,0,0,1.1477,0,09:41:28,1118.4410405187507
3249601,09:44:51,09:44:51,4309,6,,0,0,1.2687,0,09:41:38,1253.6966524423767
3249601,09:45:01,09:45:01,4310,7,,0,0,1.5361,0,09:41:57,1497.8393926994524
3249601,09:45:18,09:45:18,13848,8,,0,0,1.8586,0,09:42:25,1851.735133552001
3249601,09:45:56,09:45:56,4881,9,,0,0,2.2062,1,09:43:00,2233.3893234469924
3249601,09:46:19,09:46:19,4882,10,,0,0,2.4888,0,09:43:44,2466.6558026762036
3249601,09:47:20,09:47:20,4884,11,,0,0,2.7742,0,09:44:38,2749.952569166266
3249601,09:47:26,09:47:26,4885,12,,0,0,2.9564,0,09:45:24,2992.86703519549
3249601,09:47:56,09:47:56,4886,13,,0,0,3.1938,0,09:46:03,3196.1703715562576
3249601,09:48:17,09:48:17,4887,14,,0,0,3.3822,0,09:46:34,3362.7995308430945
3249601,09:48:35,09:48:35,4888,15,,0,0,3.6223,0,09:47:17,3587.675945061527
3249601,09:51:21,09:51:21,4890,16,,0,0,4.0912,0,09:48:47,4061.463360662493
3249601,09:52:36,09:52:36,4893,17,,0,0,4.3251,0,09:49:36,4323.034480378951
3249601,09:53:42,09:53:42,13850,18,,0,0,4.7066,0,09:50:46,4692.955632958765
3249601,09:54:18,09:54:18,13851,19,,0,0,4.8467,0,09:51:13,4839.649884648071
3249601,09:56:40,09:56:40,13852,20,,0,0,5.3576,0,09:52:53,5363.128009865425
3249601,09:57:48,09:57:48,13853,21,,0,0,5.7593,0,09:54:04,5737.103084985709
3249601,09:58:20,09:58:20,13854,22,,0,0,5.9983,1,09:55:00,5989.286542001422
3249601,09:58:55,09:58:55,13855,23,,0,0,6.2667,0,09:55:43,6261.5409484095
3249601,09:59:38,09:59:38,10251,24,,0,0,6.7134,0,09:56:53,6698.71258975623
3249601,10:00:02,10:00:02,3628,25,,0,0,6.9247,0,09:57:28,6918.213436832201
3249601,10:02:22,10:02:22,2647,26,,0,0,7.6517,0,09:58:28,7632.136234046159
3249601,10:03:48,10:03:48,2649,27,,0,0,7.8871,0,09:59:10,7871.663947152208
3249601,10:03:52,10:03:52,12303,28,,0,0,8.0513,0,09:59:32,8033.086489657442
3250163,07:51:13,07:51:13,13522,1,,0,1,0.1556,1,07:51:00,164.61615470098448
3250163,07:53:59,07:53:59,6395,2,,0,0,0.8575,0,07:53:33,851.5758543235296
3250163,07:54:28,07:54:28,6396,3,,0,0,1.1219,0,07:54:19,1107.523932522955
3250163,07:55:12,07:55:12,6397,4,,0,0,1.3478,0,07:55:03,1354.2233270290224
3250163,07:56:27,07:56:27,6400,5,,0,0,1.6431,1,07:56:00,1665.1840304598677
3250163,07:57:18,07:57:18,6402,6,,0,0,1.9195,0,07:56:24,1888.8809317309
3250163,07:57:52,07:57:52,6409,7,,0,0,,0,07:56:56,2189.9236003546484
3250163,07:57:57,07:57:57,10808,8,,0,0,,1,07:57:00,2220.8597534920204
3250163,07:58:32,07:58:32,6406,9,,0,0,2.5754,0,07:57:56,2544.1438452805523
3250163,07:59:28,07:59:28,6408,10,,0,0,2.8128,0,07:58:36,2778.5216603099557
3250163,07:59:59,07:59:59,6412,11,,0,0,2.9319,0,07:59:01,2927.3149447433466
3250163,08:00:35,08:00:35,6414,12,,0,0,3.2573,0,08:00:03,3289.1352618241976
3250163,08:01:09,08:01:09,3011,13,,0,0,3.5872,0,08:00:49,3558.938368835582
3250163,08:01:34,08:01:34,6416,14,,0,0,3.7334,0,08:01:18,3726.7677963447345
3250163,08:03:28,08:03:28,14152,15,,0,0,3.9547,1,08:02:00,3948.117813119475
3250163,08:04:09,08:04:09,6418,16,,0,0,4.2596,0,08:03:11,4251.615075426016
3250163,08:04:45,08:04:45,6420,17,,0,0,4.4608,0,08:04:01,4470.135354775066
3250163,08:04:58,08:04:58,9004,18,,0,0,4.61,0,08:04:25,4576.331151563633
3250163,08:05:27,08:05:27,6423,19,,0,0,4.7763,0,08:05:06,4754.5058866872305
3250163,08:05:41,08:05:41,6425,20,,0,0,,0,08:05:29,4853.27479998467
3250163,08:05:49,08:05:49,6426,21,,0,0,,0,08:05:40,4902.244584511786
3250163,08:06:24,08:06:24,6427,22,,0,0,5.0446,0,08:06:19,5071.638670350458
3250163,08:07:02,08:07:02,6429,23,,0,0,5.3044,0,08:07:11,5295.849204031009
3250163,08:08:21,08:08:21,5563,24,,0,0,5.5076,1,08:08:00,5486.332336641673
3250163,08:09:21,08:09:21,6433,25,,0,0,6.1576,0,08:10:25,6207.346840072251
3250163,08:09:52,08:09:52,10888,26,,0,0,,0,08:11:12,6442.284436028724
3250163,08:10:54,08:10:54,6438,27,,0,0,,1,08:12:00,6678.652046339333
3250163,08:11:31,08:11:31,13702,28,,0,0,6.9858,0,08:12:34,7039.033636176841
