trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
3249599,09:27:24,09:27:24,13855,23,,0,0,6.2667,0
3249599,09:28:10,09:28:10,10251,24,,0,0,6.7134,0
3249599,09:28:28,09:28:28,3628,25,,0,0,6.9247,0
3249599,09:29:53,09:29:53,2647,26,,0,0,7.6517,0
3249599,09:30:15,09:30:15,2649,27,,0,0,7.8871,0
3249599,09:30:29,09:30:29,12303,28,,0,0,8.0513,0
3249599,09:30:46,09:30:46,2653,29,,0,0,8.2878,0
3249599,09:31:50,09:31:50,2655,30,,0,0,8.5421,0
3249599,09:32:17,09:32:17,2656,31,,0,0,8.7615,0
3249599,09:32:57,09:32:57,2658,32,,0,0,9.0289,0
3249599,09:33:08,09:33:08,2659,33,,0,0,9.1811,0
3249599,09:33:28,09:33:28,14142,34,,0,0,9.2993,1
3249599,09:35:08,09:35:08,831,35,,0,0,9.5276,0
3249599,09:35:28,09:35:28,832,36,,0,0,9.6769,0
3249599,09:35:48,09:35:48,9571,37,,0,0,9.9142,0
3249599,09:36:07,09:36:07,6768,38,,0,0,10.1578,0
3249599,09:36:30,09:36:30,2693,39,,0,0,10.281,0
3249599,09:36:56,09:36:56,2695,40,,0,0,10.5264,0
3249599,09:37:42,09:37:42,2697,41,,0,0,10.8831,0
3249599,09:38:57,09:38:57,10579,42,,0,0,11.1426,1
3249599,09:40:27,09:40:27,14194,43,,0,0,11.41,0
3249599,09:40:52,09:40:52,8924,44,,0,0,11.6575,0
3249599,09:41:23,09:41:23,2704,45,,0,0,11.9111,0
3249599,09:42:01,09:42:01,2706,46,,0,0,12.2166,0
3249599,09:42:31,09:42:31,2708,47,,0,0,12.442,0
3249599,09:43:40,09:43:40,14157,48,,0,0,12.8938,0
3249599,09:44:06,09:44:06,2714,49,,0,0,13.1191,0
3249599,09:44:45,09:44:45,2715,50,,0,0,13.3456,0
3249599,09:45:15,09:45:15,2718,51,,0,0,13.6232,0
3249599,09:45:50,09:45:50,12513,52,,0,0,13.8815,0
3249599,09:46:28,09:46:28,12292,53,,0,0,14.2811,0
3249599,09:47:33,09:47:33,12613,54,,1,0,14.5936,1
3249600,09:48:38,09:48:38,8984,1,,0,1,,1
3249600,09:49:22,09:49:22,10494,2,,0,0,0.2604,0
3249600,09:49:57,09:49:57,10496,3,,0,0,0.7912,0
3249600,09:50:18,09:50:18,10754,4,,0,0,0.9732,0
3249600,09:50:36,09:50:36,4308,5,,0,0,1.1477,0
3249600,09:52:09,09:52:09,4309,6,,0,0,1.2687,0
3249600,09:52:30,09:52:30,4310,7,,0,0,1.5361,0
3249600,09:53:00,09:53:00,13848,8,,0,0,1.8586,0
3249600,09:53:56,09:53:56,4881,9,,0,0,2.2062,1
3249600,09:54:51,09:54:51,4882,10,,0,0,2.4888,0
3249600,09:55:20,09:55:20,4884,11,,0,0,2.7742,0
3249600,09:55:52,09:55:52,4885,12,,0,0,2.9564,0
3249600,09:56:21,09:56:21,4886,13,,0,0,3.1938,0
3249600,09:56:35,09:56:35,4887,14,,0,0,3.3822,0
3249600,09:56:51,09:56:51,4888,15,,0,0,3.6223,0
3249600,09:58:42,09:58:42,4890,16,,0,0,4.0912,0
3249600,09:59:27,09:59:27,4893,17,,0,0,4.3251,0
3249600,10:00:16,10:00:16,13850,18,,0,0,4.7066,0
3249600,10:00:39,10:00:39,13851,19,,0,0,4.8467,0
3249600,10:02:10,10:02:10,13852,20,,0,0,5.3576,0
3249600,10:03:08,10:03:08,13853,21,,0,0,5.7593,0
3249600,10:04:19,10:04:19,13854,22,,0,0,5.9983,1
3249600,10:05:00,10:05:00,13855,23,,0,0,6.2667,0
3249600,10:05:59,10:05:59,10251,24,,0,0,6.7134,0
3249600,10:06:16,10:06:16,3628,25,,0,0,6.9247,0
3249600,10:07:20,10:07:20,2647,26,,0,0,7.6517,0
3249600,10:07:42,10:07:42,2649,27,,0,0,7.8871,0
3249600,10:07:55,10:07:55,12303,28,,0,0,8.0513,0
3249600,10:08:19,10:08:19,2653,29,,0,0,8.2878,0
3249600,10:09:14,10:09:14,2655,30,,0,0,8.5421,0
3249600,10:09:39,10:09:39,2656,31,,0,0,8.7615,0
3249600,10:10:14,10:10:14,2658,32,,0,0,9.0289,0
3249600,10:10:28,10:10:28,2659,33,,0,0,9.1811,0
3249600,10:11:01,10:11:01,14142,34,,0,0,9.2993,1
3249600,10:11:39,10:11:39,831,35,,0,0,9.5276,0
3249600,10:11:52,10:11:52,832,36,,0,0,9.6769,0
3249600,10:12:08,10:12:08,9571,37,,0,0,9.9142,0
3249600,10:12:27,10:12:27,6768,38,,0,0,10.1578,0
3249600,10:12:47,10:12:47,2693,39,,0,0,10.281,0
3249600,10:13:11,10:13:11,2695,40,,0,0,10.5264,0
3249600,10:13:54,10:13:54,2697,41,,0,0,10.8831,0
3249600,10:14:29,10:14:29,10579,42,,0,0,11.1426,1
3249600,10:15:31,10:15:31,14194,43,,0,0,11.41,0
3249600,10:15:50,10:15:50,8924,44,,0,0,11.6575,0
3249600,10:16:19,10:16:19,2704,45,,0,0,11.9111,0
3249600,10:16:58,10:16:58,2706,46,,0,0,12.2166,0
3249600,10:17:22,10:17:22,2708,47,,0,0,12.442,0
3249600,10:18:19,10:18:19,14157,48,,0,0,12.8938,0
3249600,10:18:42,10:18:42,2714,49,,0,0,13.1191,0
3249600,10:19:13,10:19:13,2715,50,,0,0,13.3456,0
3249600,10:19:39,10:19:39,2718,51,,0,0,13.6232,0
3249600,10:20:23,10:20:23,12513,52,,0,0,13.8815,0
3249600,10:21:24,10:21:24,12292,53,,0,0,14.2811,0
3249600,10:22:29,10:22:29,12613,54,,1,0,14.5936,1
3250163,08:50:48,08:50:48,13522,1,,0,1,0.1556,1
3250163,08:52:43,08:52:43,6395,2,,0,0,0.8575,0
3250163,08:53:10,08:53:10,6396,3,,0,0,1.1219,0
3250163,08:53:40,08:53:40,6397,4,,0,0,1.3478,0
3250163,08:54:37,08:54:37,6400,5,,0,0,1.6431,1
3250163,08:55:49,08:55:49,6402,6,,0,0,1.9195,0
3250163,08:56:50,08:56:50,6409,7,,0,0,,0
3250163,08:57:03,08:57:03,10808,8,,0,0,,1
3250163,08:57:46,08:57:46,6406,9,,0,0,2.5754,0
3250163,08:58:34,08:58:34,6408,10,,0,0,2.8128,0
3250163,08:58:44,08:58:44,6412,11,,0,0,2.9319,0
3250163,08:59:11,08:59:11,6414,12,,0,0,3.2573,0
3250163,08:59:34,08:59:34,3011,13,,0,0,3.5872,0
3250163,08:59:54,08:59:54,6416,14,,0,0,3.7334,0
3250163,09:00:36,09:00:36,14152,15,,0,0,3.9547,1
3250163,09:01:24,09:01:24,6418,16,,0,0,4.2596,0
3250163,09:01:51,09:01:51,6420,17,,0,0,4.4608,0
3250163,09:02:10,09:02:10,9004,18,,0,0,4.61,0
3250163,09:03:14,09:03:14,6423,19,,0,0,4.7763,0
3250163,09:03:24,09:03:24,6425,20,,0,0,,0
3250163,09:03:33,09:03:33,6426,21,,0,0,,0
3250163,09:04:04,09:04:04,6427,22,,0,0,5.0446,0
3250163,09:04:42,09:04:42,6429,23,,0,0,5.3044,0
3250163,09:05:44,09:05:44,5563,24,,0,0,5.5076,1
3250163,09:06:41,09:06:41,6433,25,,0,0,6.1576,0
3250163,09:06:58,09:06:58,10888,26,,0,0,,0
