trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
3249569,07:56:11,07:56:11,12613,1,,0,1,,1
3249569,07:59:02,07:59:02,12376,2,,0,0,0.0461,0
3249569,08:00:16,08:00:16,2420,3,,0,0,0.3248,0
3249569,08:00:45,08:00:45,2422,4,,0,0,0.6625,0
3249569,08:01:18,08:01:18,14158,5,,0,0,0.8878,0
3249569,08:03:23,08:03:23,2425,6,,0,0,1.3396,0
3249569,08:04:01,08:04:01,2427,7,,0,0,1.565,0
3249569,08:04:37,08:04:37,10439,8,,0,0,1.8705,0
3249569,08:05:18,08:05:18,12405,9,,0,0,2.1241,0
3249569,08:05:55,08:05:55,8601,10,,0,0,2.3715,0
3249569,08:06:39,08:06:39,2444,11,,0,0,2.6891,1
3249569,08:07:01,08:07:01,2445,12,,0,0,2.8985,0
3249569,08:08:00,08:08:00,13589,13,,0,0,3.3173,0
3249569,08:08:53,08:08:53,2450,14,,0,0,3.6238,0
3249569,08:10:13,08:10:13,8355,15,,0,0,4.0485,0
3249569,08:10:34,08:10:34,967,16,,0,0,4.2189,0
3249569,08:11:02,08:11:02,8566,17,,0,0,4.3681,0
3249569,08:11:15,08:11:15,10573,18,,0,0,4.4863,1
3249569,08:11:30,08:11:30,2472,19,,0,0,4.6386,0
3249569,08:11:53,08:11:53,2473,20,,0,0,4.7929,0
3249569,08:12:13,08:12:13,2474,21,,0,0,4.927,0
3249569,08:12:44,08:12:44,2475,22,,0,0,5.2354,0
3249569,08:13:12,08:13:12,2476,23,,0,0,5.3807,0
3249569,08:13:48,08:13:48,2478,24,,0,0,5.616,0
3249569,08:14:51,08:14:51,2440,25,,0,0,5.8945,0
3249569,08:16:57,08:16:57,2481,26,,0,0,6.1971,0
3249569,08:18:13,08:18:13,3409,27,,0,0,6.84,0
3249569,08:19:05,08:19:05,13839,28,,0,0,7.2267,0
3249569,08:19:26,08:19:26,13840,29,,0,0,7.4344,0
3249569,08:19:55,08:19:55,13841,30,,0,0,7.7833,1
3249569,08:20:15,08:20:15,13843,31,,0,0,8.0224,0
3249569,08:21:33,08:21:33,13844,32,,0,0,8.4241,0
3249569,08:23:43,08:23:43,13846,33,,0,0,9.0751,0
3249569,08:23:57,08:23:57,13847,34,,0,0,9.1923,0
3249569,08:24:57,08:24:57,5013,35,,0,0,9.6904,0
3249569,08:25:36,08:25:36,10508,36,,0,0,9.918,0
3249569,08:26:07,08:26:07,10510,37,,0,0,10.1593,0
3249569,08:26:22,08:26:22,10511,38,,0,0,10.385,0
3249569,08:26:49,08:26:49,10512,39,,0,0,10.684,0
3249569,08:27:03,08:27:03,10513,40,,0,0,10.8253,0
3249569,08:27:25,08:27:25,5019,41,,0,0,11.0075,0
3249569,08:28:16,08:28:16,5021,42,,0,0,11.2929,0
3249569,08:28:52,08:28:52,5022,43,,0,0,11.5754,1
3249569,08:29:24,08:29:24,4880,44,,0,0,11.7578,0
3249569,08:29:47,08:29:47,5024,45,,0,0,11.9231,0
3249569,08:30:11,08:30:11,5025,46,,0,0,12.2105,0
3249569,08:31:51,08:31:51,4166,47,,0,0,12.513,0
