trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
3203955,09:03:10,09:03:10,12613,1,,0,1,,1
3203955,09:03:16,09:03:16,12376,2,,0,0,0.0461,0
3203955,09:04:04,09:04:04,2420,3,,0,0,0.3248,0
3203955,09:04:48,09:04:48,2422,4,,0,0,0.6625,0
3203955,09:05:45,09:05:45,14158,5,,0,0,0.8878,0
3203955,09:07:00,09:07:00,2425,6,,0,0,1.3396,0
3203955,09:08:11,09:08:11,2427,7,,0,0,1.565,0
3203955,09:09:06,09:09:06,10439,8,,0,0,1.8705,0
3203955,09:09:46,09:09:46,12405,9,,0,0,2.1241,0
3203955,09:10:09,09:10:09,8601,10,,0,0,2.3715,0
3203955,09:10:41,09:10:41,2444,11,,0,0,2.6891,1
3203955,09:11:38,09:11:38,2445,12,,0,0,2.8985,0
3203955,09:12:47,09:12:47,13589,13,,0,0,3.3173,0
3203955,09:13:58,09:13:58,2450,14,,0,0,3.6238,0
3203955,09:15:05,09:15:05,8355,15,,0,0,4.0485,0
3203955,09:15:22,09:15:22,967,16,,0,0,4.2189,0
3203955,09:15:52,09:15:52,8566,17,,0,0,4.3681,0
3203955,09:16:09,09:16:09,10573,18,,0,0,4.4863,1
3203955,09:16:42,09:16:42,2472,19,,0,0,4.6386,0
3203955,09:17:14,09:17:14,2473,20,,0,0,4.7929,0
3203955,09:17:29,09:17:29,2474,21,,0,0,4.927,0
3203955,09:19:19,09:19:19,2475,22,,0,0,5.2354,0
3203955,09:19:52,09:19:52,2476,23,,0,0,5.3807,0
3203955,09:20:28,09:20:28,2478,24,,0,0,5.616,0
3203955,09:20:59,09:20:59,2440,25,,0,0,5.8945,0
3203955,09:21:32,09:21:32,2481,26,,0,0,6.1971,0
3203955,09:22:50,09:22:50,3409,27,,0,0,6.84,0
3203955,09:23:36,09:23:36,13839,28,,0,0,7.2267,0
3203955,09:23:57,09:23:57,13840,29,,0,0,7.4344,0
3203955,09:24:26,09:24:26,13841,30,,0,0,7.7833,1
3203955,09:25:19,09:25:19,13843,31,,0,0,8.0224,0
3203955,09:26:13,09:26:13,13844,32,,0,0,8.4241,0
3203955,09:28:22,09:28:22,13846,33,,0,0,9.0751,0
3203955,09:28:44,09:28:44,13847,34,,0,0,9.1923,0
3203955,09:30:13,09:30:13,5013,35,,0,0,9.6904,0
3203955,09:30:28,09:30:28,10508,36,,0,0,9.918,0
3203955,09:30:53,09:30:53,10510,37,,0,0,10.1593,0
3203955,09:31:05,09:31:05,10511,38,,0,0,10.385,0
3203955,09:31:34,09:31:34,10512,39,,0,0,10.684,0
3203955,09:31:51,09:31:51,10513,40,,0,0,10.8253,0
3203955,09:32:13,09:32:13,5019,41,,0,0,11.0075,0
3203955,09:33:06,09:33:06,5021,42,,0,0,11.2929,0
3203955,09:33:32,09:33:32,5022,43,,0,0,11.5754,1
3203955,09:34:01,09:34:01,4880,44,,0,0,11.7578,0
3203955,09:34:19,09:34:19,5024,45,,0,0,11.9231,0
3203955,09:34:41,09:34:41,5025,46,,0,0,12.2105,0
3203955,09:35:24,09:35:24,4166,47,,0,0,12.513,0
3203955,09:35:44,09:35:44,4168,48,,0,0,12.5906,0
3203955,09:37:03,09:37:03,320,49,,0,0,12.723,0
3203955,09:37:14,09:37:14,321,50,,0,0,12.9279,0
3203955,09:37:49,09:37:49,4171,51,,0,0,13.5693,0
3203955,09:39:45,09:39:45,10249,52,,0,0,13.8217,0
